Time (seconds);Time (microseconds);Position X (m);Position Y (m);Speed (m/s);Steering angle (deg)
3;801783;2.970314198650903;2.141570993254514;28.979498226410644;0.13958998938123213
3;813553;2.971498159439598;2.1474907971979884;28.909639151998025;0.13882133756769055
3;825324;2.9726821202282925;2.1534106011414624;28.839780077585402;0.13805268575414895
3;837094;2.9738660810169875;2.1593304050849365;28.76992100317278;0.13728403394060737
3;848864;2.9750500418056824;2.165250209028411;28.70006192876016;0.1365153821270658
3;860634;2.976234002594377;2.171170012971885;28.630202854347537;0.13574673031352422
3;872404;2.977417963383072;2.1770898169153594;28.560343779934914;0.13497807849998258
3;884175;2.978601924171767;2.1830096208588334;28.49048470552229;0.134209426686441
3;895945;2.979785884960462;2.188929424802308;28.420625631109672;0.13344077487289943
3;907715;2.9809698457491565;2.194849228745782;28.35076655669705;0.13267212305935783
3;919485;2.9821538065378514;2.200769032689256;28.280907482284427;0.13190347124581625
3;931256;2.9833377673265464;2.2066888366327304;28.211048407871807;0.13113481943227467
3;943026;2.984521728115241;2.2126086405762044;28.141189333459184;0.13036616761873307
3;954796;2.985705688903936;2.218528444519679;28.07133025904656;0.12959751580519147
3;966566;2.986889649692631;2.224448248463153;28.00147118463394;0.1288288639916499
3;978336;2.9880736104813255;2.2303680524066274;27.93161211022132;0.12806021217810828
3;990107;2.9892575712700205;2.2362878563501014;27.861753035808697;0.1272915603645667
4;1877;2.99;2.2406165992594977;27.967238381804663;0.126538396831676
4;13647;2.99;2.2422699998023883;28.367562421352858;0.12581127658218055
4;25417;2.99;2.2439234003452793;28.767886460901057;0.12508415633268513
4;37188;2.99;2.24557680088817;29.16821050044927;0.12435703608318965
4;48958;2.99;2.247230201431061;29.568534539997465;0.1236299158336942
4;60728;2.99;2.2488836019739513;29.96885857954566;0.12290279558419877
4;72498;2.99;2.2505370025168423;30.369182619093856;0.12217567533470332
4;84269;2.99;2.2521904030597333;30.769506658642054;0.12144855508520788
4;96039;2.99;2.253843803602624;31.16983069819025;0.12072143483571243
4;107809;2.99;2.255497204145515;31.570154737738445;0.119994314586217
4;119579;2.99;2.2571506046884053;31.970478777286658;0.11926719433672152
4;131349;2.99;2.2588040052312963;32.37080281683485;0.11854007408722608
4;143120;2.99;2.260457405774187;32.77112685638305;0.11781295383773063
4;154890;2.99;2.262110806317078;33.171450895931244;0.1170858335882352
4;166660;2.99;2.2637642068599684;33.57177493547944;0.11635871333873975
4;178430;2.99;2.2654176074028594;33.972098975027635;0.11563159308924431
4;190201;2.99;2.26707100794575;34.37242301457584;0.11490447283974886
4;201971;2.99;2.268724408488641;34.772747054124046;0.1141773525902534
4;213741;2.990143718442539;2.270143718442539;35.20014174711734;0.11198350544693367
4;225511;2.990772671514289;2.2707726715142886;35.718934720351655;0.10483756817580613
4;237282;2.991401624586039;2.271401624586039;36.23772769358596;0.09769163090467857
4;249052;2.992030577657789;2.2720305776577887;36.75652066682027;0.09054569363355101
4;260822;2.992659530729539;2.272659530729539;37.27531364005458;0.08339975636242347
4;272592;2.993288483801289;2.273288483801289;37.79410661328889;0.07625381909129592
4;284362;2.9939174368730392;2.273917436873039;38.31289958652322;0.06910788182016804
4;296133;2.994546389944789;2.274546389944789;38.83169255975753;0.0619619445490405
4;307903;2.9951753430165393;2.275175343016539;39.35048553299184;0.05481600727791294
4;319673;2.995804296088289;2.275804296088289;39.869278506226145;0.047670070006785394
4;331443;2.9964332491600394;2.276433249160039;40.38807147946046;0.040524132735657845
4;343214;2.9970622022317897;2.2770622022317895;40.90686445269476;0.03337819546453029
4;354984;2.9976911553035395;2.2776911553035393;41.425657425929074;0.02623225819340274
4;366754;2.9983201083752897;2.2783201083752895;41.94445039916341;0.01908632092227487
4;378524;2.9989490614470395;2.2789490614470393;42.46324337239771;0.01194038365114732
4;390294;2.99957801451879;2.2795780145187896;42.982036345632025;0.004794446380019769
4;402065;3.0;2.2801936440829413;43.48104046487185;-0.010429054771721654
4;413835;3.0;2.280782108395033;43.93969716037409;-0.04212187207232382
4;425605;3.0;2.2813705727071243;44.39835385587632;-0.07381468937292598
4;437375;3.0;2.281959037019216;44.85701055137855;-0.10550750667352815
4;449146;3.0;2.2825475013313077;45.3156672468808;-0.13720032397413173
4;460916;3.0;2.283135965643399;45.774323942383035;-0.1688931412747339
4;472686;3.0;2.2837244299554906;46.23298063788527;-0.20058595857533607
4;484456;3.0;2.2843128942675825;46.6916373333875;-0.23227877587593823
4;496227;3.0;2.284901358579674;47.15029402888973;-0.2639715931765404
4;507997;3.0;2.2854898228917655;47.60895072439196;-0.2956644104771426
4;519767;3.0;2.286078287203857;48.067607419894216;-0.3273572277777461
4;531537;3.0;2.286666751515949;48.526264115396444;-0.3590500450783483
4;543307;3.0;2.2872552158280404;48.98492081089868;-0.39074286237895045
4;555078;3.0;2.287843680140132;49.443577506400906;-0.42243567967955264
4;566848;3.0;2.2884321444522233;49.90223420190314;-0.45412849698015484
4;578618;3.0;2.2890206087643152;50.36089089740537;-0.485821314280757
4;590388;3.0;2.2896090730764067;50.819547592907604;-0.5175141315813592
4;602159;3.0;2.29;51.17350636124081;-0.5278361154349056
4;613929;3.0;2.29;51.32026770286941;-0.49586517318674017
4;625699;3.0;2.29;51.467029044498005;-0.4638942309385747
4;637469;3.0;2.29;51.6137903861266;-0.4319232886904092
4;649239;3.0;2.29;51.76055172775521;-0.3999523464422437
4;661010;3.0;2.29;51.907313069383804;-0.3679814041940782
4;672780;3.0;2.29;52.0540744110124;-0.3360104619459127
4;684550;3.0;2.29;52.200835752641005;-0.30403951969774584
4;696320;3.0;2.29;52.3475970942696;-0.27206857744958035
4;708091;3.0;2.29;52.4943584358982;-0.24009763520141486
4;719861;3.0;2.29;52.6411197775268;-0.2081266929532508
4;731631;3.0;2.29;52.7878811191554;-0.1761557507050839
4;743401;3.0;2.29;52.934642460784005;-0.144184808456917
4;755172;3.0;2.29;53.081403802412595;-0.11221386620875294
4;766942;3.0;2.29;53.2281651440412;-0.08024292396058604
4;778712;3.0;2.29;53.37492648566979;-0.04827198171242197
4;790482;3.0;2.29;53.52168782729839;-0.016301039464255065
4;802252;3.0;2.29;53.66581638812158;-0.015125236809122386
4;814023;3.0;2.29;53.80720612762586;-0.0459849095960402
4;825793;3.0;2.29;53.948595867130145;-0.07684458238295802
4;837563;3.0;2.29;54.089985606634414;-0.1077042551698731
4;849333;3.0;2.29;54.2313753461387;-0.13856392795679093
4;861104;3.0;2.29;54.37276508564297;-0.169423600743706
4;872874;3.0;2.29;54.51415482514726;-0.2002832735306238
4;884644;3.0;2.29;54.65554456465153;-0.2311429463175389
4;896414;3.0;2.29;54.79693430415581;-0.2620026191044567
4;908184;3.0;2.29;54.938324043660096;-0.2928622918913745
4;919955;3.0;2.29;55.079713783164365;-0.3237219646782896
4;931725;3.0;2.29;55.22110352266865;-0.35458163746520743
4;943495;3.0;2.29;55.362493262172926;-0.38544131025212247
4;955265;3.0;2.29;55.50388300167721;-0.4163009830390403
4;967036;3.0;2.29;55.64527274118148;-0.4471606558259554
4;978806;3.0;2.29;55.78666248068576;-0.4780203286128732
4;990576;3.0;2.29;55.92805222019005;-0.5088800013997911
5;2346;3.0;2.29;56.066553089457685;-0.5434664409350355
5;14117;3.0;2.29;56.13184163590905;-0.6724999230475411
5;25887;3.0;2.29;56.19713018236041;-0.8015334051600354
5;37657;3.0;2.29;56.26241872881178;-0.9305668872725411
5;49427;3.0;2.29;56.32770727526315;-1.0596003693850466
5;61197;3.0;2.29;56.392995821714514;-1.188633851497541
5;72968;3.0;2.29;56.45828436816588;-1.3176673336100466
5;84738;3.0;2.29;56.52357291461724;-1.446700815722541
5;96508;3.0;2.29;56.58886146106861;-1.5757342978350466
5;108278;3.0;2.29;56.65415000751997;-1.7047677799475407
5;120049;3.0;2.29;56.71943855397134;-1.8338012620600466
5;131819;3.0;2.29;56.78472710042271;-1.9628347441725522
5;143589;3.0;2.29;56.85001564687407;-2.0918682262850465
5;155359;3.0;2.29;56.91530419332544;-2.220901708397552
5;167129;3.0;2.29;56.980592739776796;-2.3499351905100463
5;178900;3.0;2.29;57.045881286228166;-2.478968672622552
5;190670;3.0;2.29;57.11116983267953;-2.608002154735046
5;202440;3.0009901004901165;2.29;57.14056749971095;-2.699406427935113
5;214210;3.0032874475223084;2.29;57.12257782729339;-2.7411282156472594
5;225981;3.0055847945545002;2.29;57.104588154875835;-2.7828500033594024
5;237751;3.0078821415866916;2.29;57.08659848245828;-2.824571791071549
5;249521;3.0101794886188835;2.29;57.06860881004072;-2.866293578783692
5;261291;3.0124768356510754;2.29;57.050619137623165;-2.9080153664958384
5;273062;3.014774182683267;2.29;57.03262946520561;-2.9497371542079813
5;284832;3.0170715297154587;2.29;57.01463979278805;-2.991458941920128
5;296602;3.0193688767476505;2.29;56.9966501203705;-3.0331807296322744
5;308372;3.021666223779842;2.29;56.97866044795294;-3.0749025173444173
5;320142;3.023963570812034;2.29;56.96067077553538;-3.116624305056564
5;331913;3.0262609178442252;2.29;56.94268110311782;-3.158346092768707
5;343683;3.028558264876417;2.29;56.924691430700264;-3.2000678804808533
5;355453;3.0308556119086085;2.29;56.90670175828271;-3.2417896681929963
5;367223;3.0331529589408004;2.29;56.88871208586515;-3.283511455905143
5;378994;3.0354503059729923;2.29;56.870722413447595;-3.3252332436172893
5;390764;3.0377476530051837;2.29;56.85273274103004;-3.366955031329432
5;402534;3.0401861251243156;2.29;56.8350954819884;-3.403895278061157
5;414304;3.049688206164705;2.29;56.835097257366975;-3.2015092911730005
5;426075;3.0591902872050953;2.29;56.83509903274555;-2.999123304284826
5;437845;3.0686923682454847;2.29;56.83510080812414;-2.79673731739667
5;449615;3.0781944492858746;2.29;56.83510258350272;-2.5943513305084958
5;461385;3.087696530326265;2.29;56.835104358881296;-2.3919653436203214
5;473155;3.0971986113666543;2.29;56.835106134259874;-2.1895793567321653
5;484926;3.1067006924070446;2.29;56.83510790963845;-1.9871933698439908
5;496696;3.116202773447434;2.29;56.83510968501703;-1.7848073829558344
5;508466;3.125704854487824;2.29;56.83511146039561;-1.58242139606766
5;520236;3.1352069355282133;2.29;56.835113235774195;-1.3800354091795037
5;532007;3.1447090165686036;2.29;56.83511501115277;-1.1776494222913296
5;543777;3.154211097608994;2.29;56.83511678653135;-0.9752634354031552
5;555547;3.1637131786493833;2.29;56.83511856190993;-0.7728774485149988
5;567317;3.173215259689773;2.29;56.83512033728851;-0.5704914616268246
5;579087;3.1827173407301625;2.29;56.83512211266709;-0.3681054747386682
5;590858;3.192219421770553;2.29;56.835123888045665;-0.16571948785049395
5;602628;3.2036891716401223;2.29;56.81941532992611;-0.03751655732312748
5;614398;3.2240520822746794;2.29;56.73270167206694;-0.24459456252587758
5;626168;3.2444149929092365;2.29;56.64598801420776;-0.4516725677286277
5;637939;3.264777903543792;2.29;56.55927435634859;-0.6587505729313594
5;649709;3.285140814178349;2.29;56.47256069848942;-0.8658285781341095
5;661479;3.305503724812904;2.29;56.385847040630246;-1.0729065833368412
5;673249;3.3258666354474613;2.29;56.29913338277107;-1.2799845885395913
5;685020;3.3462295460820166;2.29;56.2124197249119;-1.4870625937423232
5;696790;3.3665924567165737;2.29;56.125706067052725;-1.6941405989450733
5;708560;3.386955367351131;2.29;56.03899240919355;-1.9012186041478234
5;720330;3.407318277985686;2.29;55.95227875133438;-2.108296609350555
5;732100;3.427681188620243;2.29;55.865565093475205;-2.315374614553305
5;743871;3.4480440992547985;2.29;55.77885143561603;-2.522452619756037
5;755641;3.4684070098893556;2.29;55.692137777756855;-2.729530624958787
5;767411;3.488769920523911;2.29;55.60542411989769;-2.9366086301615186
5;779181;3.509132831158468;2.29;55.51871046203851;-3.143686635364269
5;790952;3.529495741793025;2.29;55.431996804179335;-3.350764640567019
5;802722;3.5498586524275804;2.29;55.34528314632017;-3.5578426457697505
5;814492;3.55;2.29;55.22357020544236;-3.2700588476482144
5;826262;3.55;2.29;55.10161262157252;-2.978815993747082
5;838032;3.55;2.29;54.97965503770268;-2.6875731398459237
5;849803;3.55;2.29;54.85769745383284;-2.3963302859447912
5;861573;3.55;2.29;54.73573986996299;-2.105087432043633
5;873343;3.55;2.29;54.61378228609315;-1.8138445781424748
5;885113;3.55;2.29;54.49182470222331;-1.5226017242413423
5;896884;3.55;2.29;54.36986711835347;-1.231358870340184
5;908654;3.55;2.29;54.24790953448363;-0.9401160164390516
5;920424;3.55;2.29;54.12595195061378;-0.6488731625378933
5;932194;3.55;2.29;54.003994366743946;-0.3576303086367609
5;943965;3.55;2.29;53.8820367828741;-0.0663874547356026
5;955735;3.583992062465157;2.29;53.80687472937493;-0.13407707722960113
5;967505;3.6280201148004663;2.29;53.74552882690367;-0.30773975448788976
5;979275;3.6720481671357796;2.29;53.684182924432406;-0.48140243174619385
5;991045;3.716076219471089;2.29;53.622837021961146;-0.6550651090044824
6;2816;3.760104271806402;2.29;53.56149111948989;-0.8287277862627865
6;14586;3.8041323241417113;2.29;53.50014521701863;-1.0023904635210752
6;26356;3.8481603764770247;2.29;53.43879931454736;-1.1760531407793793
6;38126;3.8921884288123376;2.29;53.37745341207609;-1.3497158180376834
6;49897;3.936216481147647;2.29;53.316107509604834;-1.523378495295972
6;61667;3.9802445334829604;2.29;53.254761607133574;-1.697041172554276
6;73437;4.024272585818269;2.29;53.193415704662314;-1.8707038498125645
6;85207;4.068300638153582;2.29;53.13206980219105;-2.044366527070869
6;96977;4.112328690488892;2.29;53.07072389971979;-2.218029204329157
6;108748;4.156356742824205;2.29;53.00937799724853;-2.3916918815874615
6;120518;4.200384795159518;2.29;52.94803209477726;-2.5653545588457654
6;132288;4.244412847494828;2.29;52.886686192306;-2.739017236104054
6;144058;4.288440899830141;2.29;52.825340289834735;-2.912679913362358
6;155829;4.33246895216545;2.29;52.763994387363475;-3.0863425906206468
6;167599;4.376497004500763;2.29;52.702648484892215;-3.260005267878951
6;179369;4.420525056836072;2.29;52.641302582420956;-3.4336679451372394
6;191139;4.464553109171386;2.29;52.57995667994969;-3.6073306223955437
6;202910;4.5;2.29;52.52563845650241;-3.7573723539407875
6;214680;4.5;2.29;52.500350029423295;-3.8098411539771813
6;226450;4.5;2.29;52.47506160234418;-3.86230995401358
6;238220;4.5;2.29;52.449773175265065;-3.9147787540499737
6;249990;4.5;2.29;52.42448474818595;-3.9672475540863723
6;261761;4.5;2.29;52.39919632110683;-4.019716354122766
6;273531;4.5;2.29;52.37390789402772;-4.072185154159165
6;285301;4.5;2.29;52.3486194669486;-4.124653954195563
6;297071;4.5;2.29;52.32333103986948;-4.177122754231957
6;308842;4.5;2.29;52.29804261279036;-4.229591554268356
6;320612;4.5;2.29;52.27275418571125;-4.2820603543047495
6;332382;4.5326555538563955;2.29;52.26807600683316;-4.201405626876777
6;344152;4.567755468566112;2.29;52.26494056350633;-4.110786225732929
6;355923;4.602855383275833;2.29;52.26180512017949;-4.020166824589072
6;367693;4.637955297985553;2.29;52.25866967685265;-3.929547423445216
6;379463;4.673055212695271;2.29;52.255534233525815;-3.8389280223013675
6;391233;4.708155127404991;2.29;52.252398790198974;-3.748308621157511
6;403003;4.743255042114709;2.29;52.24926334687214;-3.6576892200136624
6;414774;4.778354956824429;2.29;52.2461279035453;-3.5670698188698062
6;426544;4.813454871534146;2.29;52.24299246021846;-3.4764504177259576
6;438314;4.8485547862438665;2.29;52.23985701689163;-3.385831016582101
6;450084;4.883654700953587;2.29;52.236721573564786;-3.2952116154382445
6;461855;4.918754615663304;2.29;52.233586130237946;-3.204592214294396
6;473625;4.953854530373024;2.29;52.23045068691111;-3.1139728131505393
6;485395;4.988954445082742;2.29;52.22731524358427;-3.023353412006691
6;497165;5.024054359792462;2.29;52.22417980025744;-2.9327340108628346
6;508935;5.05915427450218;2.29;52.2210443569306;-2.842114609718986
6;520706;5.0942541892119;2.29;52.21790891360376;-2.7514952085751294
6;532476;5.12935410392162;2.29;52.214773470276924;-2.660875807431273
6;544246;5.1644540186313375;2.29;52.211638026950084;-2.5702564062874247
6;556016;5.199553933341058;2.29;52.20850258362324;-2.479637005143568
6;567787;5.234653848050775;2.29;52.20536714029641;-2.3890176039997195
6;579557;5.269753762760495;2.29;52.20223169696957;-2.298398202855863
6;591327;5.304853677470213;2.29;52.19909625364273;-2.2077788017120143
6;603097;5.333736377486227;2.29;52.19683245855283;-2.1776681132257156
6;614868;5.346912176606697;2.29;52.19677075767195;-2.3004240056524523
6;626638;5.360087975727165;2.29;52.19670905679107;-2.4231798980791783
6;638408;5.373263774847635;2.29;52.196647355910194;-2.545935790505915
6;650178;5.3864395739681035;2.29;52.19658565502932;-2.668691682932641
6;661948;5.399615373088573;2.29;52.19652395414844;-2.7914475753593777
6;673719;5.412791172209042;2.29;52.19646225326756;-2.9142034677861033
6;685489;5.425966971329512;2.29;52.196400552386685;-3.03695936021284
6;697259;5.4391427704499815;2.29;52.19633885150581;-3.1597152526395766
6;709029;5.4523185695704495;2.29;52.19627715062493;-3.2824711450663027
6;720800;5.465494368690919;2.29;52.19621544974405;-3.4052270374930393
6;732570;5.478670167811388;2.29;52.196153748863175;-3.5279829299197654
6;744340;5.491845966931858;2.29;52.1960920479823;-3.650738822346502
6;756110;5.505021766052327;2.29;52.19603034710142;-3.7734947147732276
6;767880;5.5181975651727955;2.29;52.19596864622054;-3.8962506071999643
6;779651;5.531373364293265;2.29;52.195906945339665;-4.019006499626701
6;791421;5.544549163413734;2.29;52.19584524445879;-4.141762392053427
6;803191;5.557724962534204;2.29;52.19578354357791;-4.264518284480164
6;814961;5.56;2.29;52.195719422588276;-4.072964734481671
6;826732;5.56;2.29;52.19565479651117;-3.8158134051697976
6;838502;5.56;2.29;52.19559017043407;-3.5586620758579466
6;850272;5.56;2.29;52.19552554435697;-3.3015107465460733
6;862042;5.56;2.29;52.19546091827987;-3.0443594172341997
6;873813;5.56;2.29;52.19539629220277;-2.787208087922349
6;885583;5.56;2.29;52.19533166612567;-2.5300567586104754
6;897353;5.56;2.29;52.19526704004857;-2.272905429298625
6;909123;5.56;2.29;52.195202413971465;-2.0157540999867516
6;920893;5.56;2.29;52.19513778789437;-1.7586027706749008
6;932664;5.56;2.29;52.19507316181726;-1.5014514413630273
6;944434;5.56;2.29;52.195008535740165;-1.2443001120511539
6;956204;5.56;2.29;52.19494390966306;-0.9871487827393032
6;967974;5.56;2.29;52.19487928358596;-0.7299974534274296
6;979745;5.56;2.29;52.19481465750886;-0.47284612411557897
6;991515;5.56;2.29;52.19475003143176;-0.21569479480370546
7;3285;5.561056296991144;2.29;52.194685481278604;0.0
7;15055;5.567608416666458;2.29;52.194621326151236;0.0
7;26825;5.57416053634177;2.29;52.19455717102387;0.0
7;38596;5.580712656017082;2.29;52.1944930158965;0.0
7;50366;5.587264775692394;2.29;52.19442886076913;0.0
7;62136;5.5938168953677065;2.29;52.19436470564176;0.0
7;73906;5.600369015043019;2.29;52.19430055051439;0.0
7;85677;5.606921134718331;2.29;52.19423639538702;0.0
7;97447;5.613473254393644;2.29;52.194172240259654;0.0
7;109217;5.620025374068956;2.29;52.194108085132285;0.0
7;120987;5.626577493744268;2.29;52.194043930004916;0.0
7;132758;5.63312961341958;2.29;52.19397977487755;0.0
7;144528;5.639681733094893;2.29;52.19391561975018;0.0
7;156298;5.646233852770205;2.29;52.19385146462281;0.0
7;168068;5.652785972445518;2.29;52.19378730949544;0.0
7;179838;5.65933809212083;2.29;52.19372315436807;0.0
7;191609;5.6658902117961425;2.29;52.193658999240704;0.0
7;203379;5.670217706931807;2.29;52.193595309750634;0.0
7;215149;5.670801756184751;2.29;52.19353240380313;0.0
7;226919;5.671385805437695;2.29;52.193469497855624;0.0
7;238690;5.671969854690639;2.29;52.19340659190812;0.0
7;250460;5.672553903943583;2.29;52.19334368596062;0.0
7;262230;5.673137953196528;2.29;52.19328078001312;0.0
7;274000;5.6737220024494714;2.29;52.19321787406561;0.0
7;285770;5.674306051702415;2.29;52.19315496811811;0.0
7;297541;5.674890100955359;2.29;52.19309206217061;0.0
7;309311;5.675474150208303;2.29;52.1930291562231;0.0
7;321081;5.676058199461247;2.29;52.192966250275596;0.0
7;332851;5.676642248714192;2.29;52.192903344328094;0.0
7;344622;5.6772262979671355;2.29;52.192840438380586;0.0
7;356392;5.677810347220079;2.29;52.192777532433084;0.0
7;368162;5.678394396473023;2.29;52.19271462648558;0.0
7;379932;5.678978445725967;2.29;52.19265172053808;0.0
7;391703;5.679562494978912;2.29;52.19258881459057;0.0
7;403473;5.68;2.29;52.183006155353176;0.0
7;415243;5.68;2.29;52.145002453464684;0.0
7;427013;5.68;2.29;52.10699875157619;0.0
7;438783;5.68;2.29;52.0689950496877;0.0
7;450554;5.68;2.29;52.03099134779921;0.0
7;462324;5.68;2.29;51.992987645910716;0.0
7;474094;5.68;2.29;51.954983944022224;0.0
7;485864;5.68;2.29;51.91698024213373;0.0
7;497635;5.68;2.29;51.87897654024523;0.0
7;509405;5.68;2.29;51.84097283835674;0.0
7;521175;5.68;2.29;51.80296913646825;0.0
7;532945;5.68;2.29;51.71275080371486;0.0
7;544716;5.68;2.29;51.50487007212148;0.0
7;556486;5.68;2.29;51.29698934052811;0.0
7;568256;5.68;2.29;51.08910860893472;0.0
7;580026;5.68;2.29;50.88122787734133;0.0
7;591796;5.68;2.29;50.67334714574796;0.0
7;603567;5.68;2.29;50.46546641415458;0.0
7;615337;5.68;2.29;50.257585682561206;0.0
7;627107;5.68;2.29;50.04970495096782;0.0
7;638877;5.68;2.29;49.84182421937445;0.0
7;650648;5.68;2.29;49.63394348778106;0.0
7;662418;5.68;2.29;49.37947907147848;0.0
7;674188;5.68;2.29;48.951775845091944;0.0
7;685958;5.68;2.29;48.52407261870537;0.0
7;697728;5.68;2.29;48.096369392318834;0.0
7;709499;5.68;2.29;47.668666165932265;0.0
7;721269;5.68;2.29;47.240962939545724;0.0
7;733039;5.68;2.29;46.813259713159155;0.0
7;744809;5.68;2.29;46.38555648677258;0.0
7;756580;5.68;2.29;45.957853260386045;0.0
7;768350;5.68;2.29;45.53015003399947;0.0
7;780120;5.68;2.29;45.102446807612935;0.0
7;791890;5.68;2.29;44.67474358122636;0.0
7;803661;5.68;2.29;44.213769588303954;0.0
7;815431;5.68;2.29;43.73524177796855;0.0
7;827201;5.68;2.29;43.25671396763315;0.0
7;838971;5.68;2.29;42.77818615729778;0.0
7;850741;5.68;2.29;42.299658346962374;0.0
7;862512;5.68;2.29;41.82113053662702;0.0
7;874282;5.68;2.29;41.34260272629161;0.0
7;886052;5.68;2.29;40.86407491595625;0.0
7;897822;5.68;2.29;40.385547105620844;0.0
7;909593;5.68;2.29;39.90701929528544;0.0
7;921363;5.68;2.29;39.4410724423113;0.0
7;933133;5.68;2.29;39.001275772044366;0.0
7;944903;5.68;2.29;38.56147910177746;0.0
7;956673;5.68;2.29;38.12168243151052;0.0
7;968444;5.68;2.29;37.68188576124361;0.0
7;980214;5.68;2.29;37.24208909097667;0.0
7;991984;5.68;2.29;36.80229242070973;0.0
8;3754;5.68;2.29;36.362495750442825;0.0
8;15525;5.68;2.29;35.92269908017589;0.0
8;27295;5.68;2.29;35.48290240990898;0.0
8;39065;5.68;2.29;35.04310573964204;0.0
8;50835;5.68;2.29;34.603309069375136;0.0
8;62606;5.68;2.29;34.16351239910819;0.0
8;74376;5.68;2.29;33.723715728841256;0.0
8;86146;5.68;2.29;33.28391905857435;0.0
8;97916;5.68;2.29;32.84412238830741;0.0
8;109686;5.68;2.29;32.4043257180405;0.0
8;121457;5.68;2.29;31.964529047773564;0.0
8;133227;5.68;2.29;31.52473237750666;0.0
8;144997;5.68;2.29;31.08493570723972;0.0
8;156767;5.68;2.29;30.645139036972775;0.0
8;168538;5.68;2.29;30.205342366705874;0.0
8;180308;5.68;2.29;29.76554569643893;0.0
8;192078;5.68;2.29;29.325749026172026;0.0
8;203848;5.68;2.29;28.88149442357559;0.0
8;215618;5.68;2.29;28.252112012883828;0.0
8;227389;5.68;2.29;27.62272960219201;0.0
8;239159;5.68;2.29;26.99334719150019;0.0
8;250929;5.68;2.29;26.36396478080843;0.0
8;262699;5.68;2.29;25.734582370116613;0.0
8;274470;5.68;2.29;25.10519995942485;0.0
8;286240;5.68;2.29;24.475817548733033;0.0
8;298010;5.68;2.29;23.846435138041272;0.0
8;309780;5.68;2.29;23.217052727349454;0.0
8;321551;5.68;2.29;22.587670316657636;0.0
8;333321;5.68;2.29;21.958287905965875;0.0
8;345091;5.68;2.29;21.328905495274057;0.0
8;356861;5.68;2.29;20.699523084582296;0.0
8;368631;5.68;2.29;20.070140673890478;0.0
8;380402;5.68;2.29;19.440758263198713;0.0
8;392172;5.68;2.29;18.8113758525069;0.0
8;403942;5.68;2.29;18.186719803990883;0.0
8;415712;5.68;2.29;17.668901947484986;0.0
8;427483;5.68;2.29;17.15108409097904;0.0
8;439253;5.68;2.29;16.633266234473144;0.0
8;451023;5.68;2.29;16.115448377967198;0.0
8;462793;5.68;2.29;15.5976305214613;0.0
8;474564;5.68;2.29;15.079812664955355;0.0
8;486334;5.68;2.29;14.561994808449413;0.0
8;498104;5.68;2.29;14.044176951943513;0.0
8;509874;5.68;2.29;13.526359095437568;0.0
8;521644;5.68;2.29;13.00854123893167;0.0
8;533415;5.68;2.29;12.490723382425726;0.0
8;545185;5.68;2.29;11.972905525919828;0.0
8;556955;5.68;2.29;11.455087669413883;0.0
8;568725;5.68;2.29;10.937269812907939;0.0
8;580496;5.68;2.29;10.41945195640204;0.0
8;592266;5.68;2.29;9.901634099896096;0.0
8;604036;5.68;2.29;9.581194466768046;0.0
8;615806;5.68;2.29;9.3988785352723;0.0
8;627576;5.68;2.29;9.21656260377657;0.0
8;639347;5.68;2.29;9.034246672280823;0.0
8;651117;5.68;2.29;8.851930740785075;0.0
8;662887;5.68;2.29;8.669614809289344;0.0
8;674657;5.68;2.29;8.487298877793597;0.0
8;686428;5.68;2.29;8.304982946297866;0.0
8;698198;5.68;2.29;8.122667014802119;0.0
8;709968;5.68;2.29;7.940351083306388;0.0
8;721738;5.68;2.29;7.758035151810641;0.0
8;733509;5.68;2.29;7.575719220314895;0.0
8;745279;5.68;2.29;7.393403288819163;0.0
8;757049;5.68;2.29;7.211087357323416;0.0
8;768819;5.68;2.29;7.028771425827686;0.0
8;780589;5.68;2.29;6.846455494331939;0.0
8;792360;5.68;2.29;6.6641395628362075;0.0
8;804130;5.68;2.29;6.481411025403749;0.0
8;815900;5.68;2.29;6.290007106352659;0.0
8;827670;5.68;2.29;6.0986031873015865;0.0
8;839441;5.68;2.29;5.907199268250497;0.0
8;851211;5.68;2.29;5.715795349199424;0.0
8;862981;5.68;2.29;5.524391430148334;0.0
8;874751;5.68;2.29;5.3329875110972615;0.0
8;886521;5.68;2.29;5.141583592046171;0.0
8;898292;5.68;2.29;4.950179672995081;0.0
8;910062;5.68;2.29;4.7587757539440085;0.0
8;921832;5.68;2.29;4.567371834892919;0.0
8;933602;5.68;2.29;4.375967915841846;0.0
8;945373;5.68;2.29;4.184563996790756;0.0
8;957143;5.68;2.29;3.9931600777396836;0.0
8;968913;5.68;2.29;3.801756158688594;0.0
8;980683;5.68;2.29;3.6103522396375043;0.0
8;992454;5.68;2.29;3.4189483205864315;0.0
9;4224;5.68;2.29;3.260733864993662;0.0
9;15994;5.68;2.29;3.168271760334023;0.0
9;27764;5.68;2.29;3.0758096556743757;0.0
9;39534;5.68;2.29;2.9833475510147287;0.0
9;51305;5.68;2.29;2.8908854463550893;0.0
9;63075;5.68;2.29;2.7984233416954423;0.0
9;74845;5.68;2.29;2.705961237035803;0.0
9;86615;5.68;2.29;2.613499132376156;0.0
9;98386;5.68;2.29;2.521037027716517;0.0
9;110156;5.68;2.29;2.4285749230568694;0.0
9;121926;5.68;2.29;2.336112818397222;0.0
